Date,MaximumTemp,MinimumTemp,AverageTemp,Departure,HDD,CDD,Precipitation,NewSnow,DepartureTemp,SnowDepth,Ozone,CO,bCO,bOzone
2018-11-05,77,53,65.0,,0,0,0.00,0.0,6.7,0.0,0.034,0.0,0,0
2018-11-06,74,45,59.5,,5,0,0.00,0.0,1.6,0.0,0.032,0.1,0,0
2018-11-07,73,43,58.0,,7,0,0.00,0.0,0.4,0.0,0.042,0.0,0,1
2018-11-08,73,48,60.5,,4,0,0.00,0.0,3.3,0.0,0.036000000000000004,0.0,0,1
2018-11-09,68,39,53.5,,11,0,0.00,0.0,-3.3,0.0,0.036000000000000004,0.318,0,1
2018-11-10,63,38,50.5,,14,0,0.00,0.0,-5.9,0.0,0.034,0.0,0,0
2018-11-11,67,35,51.0,,14,0,0.00,0.0,-5.1,0.0,0.039,0.0,0,1
2018-11-12,70,37,53.5,,11,0,0.00,0.0,-2.2,0.0,0.041,0.7,1,1
2018-11-13,62,40,51.0,,14,0,0.00,0.0,-4.3,0.0,0.028,0.45,0,0
2018-11-14,60,37,48.5,,16,0,0.00,0.0,-6.5,0.0,0.022,1.211,1,0
2018-11-15,61,37,49.0,,16,0,0.00,0.0,-5.6,0.0,0.027000000000000003,1.65,1,0
2018-11-16,66,36,51.0,,14,0,0.00,0.0,-3.3,0.0,0.029,0.0,0,0
2018-11-17,66,36,51.0,,14,0,0.00,0.0,-2.9,0.0,0.039,1.053,1,1
2018-11-18,66,36,51.0,,14,0,0.00,0.0,-2.6,0.0,0.041,1.3159999999999998,1,1
2018-11-19,67,37,52.0,,13,0,0.00,0.0,-1.2,0.0,0.03,0.0,0,0
2018-11-20,69,38,53.5,,11,0,0.00,0.0,0.6,0.0,0.038,0.0,0,1
2018-11-21,58,45,51.5,,13,0,0.63,0.0,-1.1,0.0,0.029,0.045,0,0
2018-11-22,64,51,57.5,,7,0,0.27,0.0,5.2,0.0,0.029,0.0,0,0
2018-11-23,M,M,M,,M,M,M,0.0,M,0.0,0.031,0.0,0,0
2018-11-24,M,M,M,,M,M,0.01,0.0,M,0.0,0.021,0.0,0,0
2018-11-25,65,45,55.0,,10,0,0.00,0.0,3.7,0.0,0.014,0.0,0,0
2018-11-26,65,46,55.5,,9,0,0.00,0.0,4.5,0.0,0.009000000000000001,0.0,0,0
2018-11-27,M,M,M,,M,M,0.05,0.0,M,0.0,0.016,0.0,0,0
2018-11-28,65,56,60.5,,4,0,0.22,0.0,10.0,0.0,0.029,0.0,0,0
2018-11-29,58,49,53.5,,11,0,1.18,0.0,3.3,0.0,0.033,0.0,0,0
2018-11-30,60,44,52.0,,13,0,0.00,0.0,2.1,0.0,0.024,0.0,0,0
2018-12-01,59,43,51.0,,14,0,0.32,0.0,1.3,0.0,0.028,0.0,0,0
2018-12-02,55,37,46.0,,19,0,0.0,0.0,-3.4,0.0,0.025,0.0,0,0
2018-12-03,54,36,45.0,,20,0,0.0,0.0,-4.2,0.0,0.023,0.0,0,0
2018-12-04,53,46,49.5,,15,0,0.0,M,0.5,0.0,0.01,0.0,0,0
2018-12-05,57,47,52.0,,13,0,0.12,M,3.2,0.0,0.024,0.0,0,0
2018-12-06,60,44,52.0,,13,0,0.0,0.0,3.5,0.0,0.015,0.0,0,0
2018-12-07,63,40,51.5,,13,0,0.0,0.0,3.2,0.0,0.012,0.083,0,0
2018-12-08,61,40,50.5,,14,0,0.0,M,2.3,0.0,0.018000000000000002,0.16699999999999998,0,0
2018-12-09,53,40,46.5,,18,0,0.0,0.0,-1.5,0.0,0.017,0.0,0,0
2018-12-10,60,44,52.0,,13,0,0.0,M,4.2,0.0,0.015,0.208,0,0
2018-12-11,59,40,49.5,,15,0,0.0,0.0,1.9,0.0,0.018000000000000002,0.056,0,0
2018-12-12,61,44,52.5,,12,0,0.0,M,5.0,0.0,0.023,0.0,0,0
2018-12-13,60,40,50.0,,15,0,0.0,M,2.6,0.0,0.021,0.125,0,0
2018-12-14,62,43,52.5,,12,0,0.0,0.0,5.3,0.0,0.02,0.0,0,0
2018-12-15,62,45,53.5,,11,0,0.0,0.0,6.4,0.0,0.025,0.0,0,0
2018-12-16,59,44,51.5,,13,0,1.17,0.0,4.5,0.0,0.03,0.0,0,0
2018-12-17,62,50,56.0,,9,0,0.36,M,9.1,0.0,0.031,0.091,0,0
2018-12-18,65,44,54.5,,10,0,0.0,M,7.7,0.0,0.022,0.0,0,0
2018-12-19,65,47,56.0,,9,0,0.0,M,9.3,0.0,0.018000000000000002,0.0,0,0
2018-12-20,56,48,52.0,,13,0,0.03,M,5.4,0.0,0.018000000000000002,0.0,0,0
2018-12-21,57,48,52.5,,12,0,0.06,M,5.9,0.0,0.017,0.0,0,0
2018-12-22,55,39,47.0,,18,0,0.0,0.0,0.5,0.0,0.013,0.0,0,0
2018-12-23,58,46,52.0,,13,0,0.0,M,5.6,0.0,0.009000000000000001,0.0,0,0
2018-12-24,55,49,52.0,,13,0,0.47,M,5.6,0.0,0.017,0.0,0,0
2018-12-25,61,44,52.5,,12,0,0.12,M,6.1,0.0,0.025,0.0,0,0
2018-12-26,60,38,49.0,,16,0,0.0,M,2.7,0.0,0.022,0.0,0,0
2018-12-27,58,39,48.5,,16,0,0.0,0.0,2.2,0.0,0.027000000000000003,0.0,0,0
2018-12-28,56,39,47.5,,17,0,0.0,0.0,1.2,0.0,0.031,0.0,0,0
2018-12-29,58,35,46.5,,18,0,0.0,0.0,0.2,0.0,0.026,0.083,0,0
2018-12-30,59,37,48.0,,17,0,0.0,M,1.7,0.0,0.024,0.0,0,0
2018-12-31,55,41,48.0,,17,0,0.0,M,1.7,0.0,0.034,0.0,0,0
